SampleID	Known_2	Known_3	Known_4	Known_5	Known_6	Known_7	Known_9	Known_10	Known_11	Known_14	Known_15	Known_16	Known_18	Known_50	Known_19	Known_20	Known_21	Known_22	Known_23	Known_48	Known_24	Known_25	Known_27	Data1_Unknown_1	Data1_Unknown_3	Data1_Unknown_5	Data1_Unknown_6	Data1_Unknown_10	Data1_Unknown_12	Data1_Unknown_18	Data1_Unknown_22	Data1_Unknown_26	Data1_Unknown_28	Data1_Unknown_29	Data1_Unknown_31	Data1_Unknown_32	Data1_Unknown_36	Data1_Unknown_41	Data1_Unknown_42	Data1_Unknown_43	Data1_Unknown_45	Data1_Unknown_46	Data1_Unknown_48	Data1_Unknown_50	Data1_Unknown_51	Data1_Unknown_53	Data1_Unknown_55	Data1_Unknown_57	Data1_Unknown_58	Data1_Unknown_59	Data1_Unknown_60	Data1_Unknown_61	Data1_Unknown_62	Data1_Unknown_63	Data1_Unknown_64	Data1_Unknown_65	Data1_Unknown_66	Data1_Unknown_67	Data1_Unknown_70	Data1_Unknown_71	Data1_Unknown_73	Data1_Unknown_77	Data1_Unknown_78	Data1_Unknown_80	Data1_Unknown_81	Data1_Unknown_82	Data1_Unknown_83	Data1_Unknown_84	Data1_Unknown_85	Data1_Unknown_86	Known_49	Known_30	Known_33	Known_35	Known_37	Known_39	Known_41	Known_42	Known_44	Known_45	Known_46	Known_47	Known_38	Known_32	Known_34	Known_36	Known_31	Known_40	Known_43
Sample_80	-0.2598	0.4607	-0.09414	-0.4193	-1.227	-0.7978	2.241	1.845	1.422	0.9059	0.3518	0.6357	0.5101	-0.4261	-0.3786	-0.7807	0.6666	-0.234	-0.2989	0.433	0.3121	0.08156	1.138	-0.5607	-0.6204	-0.05643	0.2404	-0.4888	-1.267	-1.919	-1.78	-1.576	-0.8965	1.2	-1.621	-0.9641	-0.4468	0.1193	-0.02507	-0.4261	-0.7807	-0.8151	0.1446	-0.2275	-0.3385	-0.9059	1.092	-0.2019	0.7471	-1.047	-0.4193	0.0188	0.5607	-1.645	-0.5316	-0.8506	-0.8871	-0.9249	1.44	-0.0188	-1.15	-0.8506	1.576	1.457	0.06899	-0.3786	-0.8596	1.138	-0.5754	-0.2924	0.09414	-1.026	0.6903	0.0188	0.17	-0.9842	1.919	0.7471	0.8687	0.5029	0.3853	-0.234	1.388	2.432	-0.4193	-0.08156	0.17	-0.2211	-0.2469
Sample_43	0.09414	-0.132	-0.2533	0.2728	0.2469	-0.5903	-0.8506	-0.8687	-0.7807	-0.06899	-0.4056	-0.4468	-0.234	-0.6511	-0.05643	-0.4607	-0.8151	-0.9443	-1.047	-0.2728	-0.1573	-1.24	-0.1955	-0.3651	0.09414	0.1193	-0.132	-0.2083	0.04388	1.08	-0.1067	-0.3252	-0.8064	-0.4468	0.07527	-0.5172	0.2469	-0.3989	-0.09414	-0.2211	0.3786	-0.4261	-0.2728	0.7306	-0.5029	-0.09414	-0.2275	0.8416	0.07527	0.2793	-0.234	-0.8327	0.8687	0.2924	0.8506	0.04388	0.5607	-0.3451	-0.2083	-0.006267	-0.3055	0.06271	-0.2211	-0.2469	-0.06899	0.05643	-0.3055	-0.17	-0.2211	-0.7807	-0.006267	-0.132	-0.4468	1.341	0.5316	-0.7978	1.576	2.005	-1.163	-1.919	-2.005	-2.807	0.4607	0.9443	-0.9641	-0.5828	-0.3451	-1.919	-0.9154
Sample_10	-0.2083	0.5029	-0.1827	0.0188	-0.1067	0.07527	1.621	1.598	1.138	-0.4607	-0.7722	0.5172	-0.3786	1.254	0.7638	0.09414	0.9059	0.9842	1.621	0.1446	0.8327	0.06271	0.2989	-0.6983	-0.2469	0.5029	1.356	0.132	-1.138	-1.845	-0.5754	-0.2598	1.15	0.2728	-0.9443	-0.1573	-0.1827	-0.3989	0.3719	0.5754	0.433	0.1067	1.495	0.3252	-0.3121	-1.919	1.919	0.3853	0.6511	-0.3921	0.1891	0.6983	0.5029	-0.6357	-1.67	-0.1573	-0.5607	-0.8871	0.3121	0.4056	-0.9249	-0.9346	0.6053	0.2469	0.5754	-0.1257	1.576	0.2533	0.433	0.8327	0.3651	-0.9542	-0.7471	-0.7554	-0.8506	-1.495	-0.9641	-1.15	0.5754	-0.7638	-1.047	-1.267	0.1193	-0.4959	0.4193	-1.047	-1.356	-0.8687	0.04388
Sample_67	-1.514	-0.433	-1.188	-0.9741	-0.4888	-1.67	-0.433	-0.2989	-0.9154	-0.7978	-0.4261	-0.3853	0.3651	-1.163	-1.213	-0.3055	-1.213	-1.047	-0.5029	-1.058	0.2019	-0.9443	0.3651	-0.006267	0.08156	-0.2598	-0.3385	-0.151	0.006267	-0.8687	-1.213	-1.188	-0.7471	0.7807	-1.138	-1.175	-0.04388	-0.3786	-0.9641	-1.422	0.433	-0.5101	-0.8871	0.2793	-1.457	-0.2598	0.7306	0.17	-0.6824	-0.3786	-0.6983	-0.6824	0.4468	0.3585	-0.8064	-0.6666	-0.2147	-0.151	0.5461	-0.6666	-0.7063	-0.234	0.4607	0.5316	-0.9945	-0.4677	-0.5978	0.3385	-1.188	-1.845	-0.5316	0.628	-0.7978	-0.4193	1.457	-0.5461	-0.006267	0.2083	0.4817	0.5316	0.1955	-0.4468	-0.006267	0.5461	-0.05643	0.3121	0.3385	-0.08156	-1.78
Sample_158	-1.126	-1.005	-1.555	-1.534	-0.2211	-0.2598	-0.4607	-0.8965	-0.6666	-1.115	-0.5461	-0.8151	0.05643	-0.132	-1.751	-1.24	-1.163	-1.495	-1.422	-0.3853	-0.3252	-0.6204	0.4056	0.1827	0.3651	-1.576	-0.3252	0.06271	0.4607	0.5681	-0.9059	-0.3786	-0.006267	0.5172	-0.5172	0.234	-0.02507	-1.138	-0.6357	-2.241	-0.9641	-1.296	-0.5903	-0.1004	-1.069	-0.2019	-0.4468	0.2211	0.6511	-1.163	-0.2019	-1.555	0.07527	0.6983	-0.2019	0.6824	0.113	0.1257	0.433	-0.07527	-0.5461	0.3252	0.4468	0.3786	-0.1827	-0.6666	-0.433	0.4193	-0.6511	-0.2924	-0.9542	-1.422	0.8596	-2.807	-0.3385	-0.9641	-0.5903	-0.06271	-0.01253	-0.5461	-1.026	-2.005	0.2019	-0.7978	-1.78	-0.5607	-0.7144	-0.6824	-1.092
Sample_35	1.78	1.534	2.241	2.108	0.1383	1.67	-0.3121	0.5316	0.5244	0	0.433	1.457	2.005	1.254	0.7144	1.576	-0.9842	-0.3651	0.05643	2.807	1.005	0.2793	1.534	0.5461	1.24	0.4817	0.6666	-1.163	0.3719	-1.213	0.3385	0.6357	-0.2404	1.296	0.1827	1.695	-0.006267	0.9249	-0.4468	0.4677	0.2989	0.6666	0.4817	0.2275	-1.722	-1.621	1.751	0.132	-1.845	-0.17	-0.8871	-0.3921	1.254	0.01253	-1.356	-0.9059	-0.6666	0.9945	1.621	-0.8239	-1.67	1.341	1.092	1.534	0.2147	-0.09414	-0.7471	1.457	1.919	1.534	2.576	-0.1827	0.1004	0.4747	0.5029	2.005	0.06899	-1.919	-0.2211	0.7638	0.5681	1.163	-1.422	-0.3921	-2.807	-1.78	-0.4261	-1.015	-1.422
Sample_189	-0.07527	-0.5461	-0.2533	0.151	-0.2924	0.1193	0.6053	0.5903	0.5607	0.8239	0.2083	0.2728	1.188	0.4959	1.138	0.7144	1.495	1.372	0.9945	-0.2211	1.356	0.1637	0.7638	0.06899	0.8871	0.9443	1.44	-0.2728	0.9346	-0.3921	-0.06899	0.1573	1.115	0.7306	-0.1637	0.09414	0.8779	-0.7554	0.9249	1.026	0.7978	0.5828	1.356	0.4399	-0.8151	-0.7306	1.341	0.4817	-0.5388	0.234	-0.2858	0.5534	0.9443	-0.3719	-0.2598	-0.3786	0.6983	0.4677	0.8596	0.17	0.006267	0.6433	0.9842	0.8506	0.2989	0.3921	1.103	0.7638	0.1446	0.5461	0.1067	-1.163	-0.3518	0.2598	0.628	0.8506	0.7144	-1.115	1.047	-1.67	-1.845	-1.67	0.2211	-0.5172	0.9346	-0.9443	-0.3719	-1.576	-1.213
Sample_174	1.534	1.457	1.058	1.67	1.621	0.7807	0.9443	0.8151	0.5754	0.05643	0.2533	0.8506	-0.1891	1.163	0.4888	0.7554	0.8596	0.1637	0.2858	1.388	0.2989	-0.0188	1.67	0.6204	-0.09414	-0.1573	2.005	1.069	-0.2019	0.7892	0.2989	0.4056	0.5754	2.108	0.2728	0.9741	0.628	-0.3518	1.163	0.2858	0.05015	0.7388	2.432	0.01253	-0.1067	0.04388	0.1827	0.09414	-0.3186	0.1067	1.476	0.7978	0.3451	0.03761	0.5754	-0.7554	0.7144	1.188	1.67	1.422	-1.78	1.534	1.78	1.67	0.6511	0.6666	0.7978	1.78	1.005	0.8779	1.598	-1.267	1.326	0.7638	-1.67	0.3786	-1.495	-0.5607	-1.514	-2.241	-0.9059	-0.6983	-1.115	-0.6983	-1.326	0.7554	-0.8687	-2.241	-1.388
Sample_48	-0.2989	0.2211	-0.04388	-0.151	0.5978	0.2019	-0.1955	-0.2147	-0.132	0.9741	0.7978	1.2	-0.1193	1.126	0.9346	0.8871	0.9443	0.8871	0.8596	0.4056	-0.0188	0.7144	-0.3786	0.4607	0.006267	1.422	0.9641	0.3921	0.3121	-0.4468	0.0188	-0.7554	1.026	-0.5461	-0.7306	-0.6745	-0.2663	-0.1067	0.7225	0.5903	-0.6745	0.9741	0.8596	-0.1955	-0.9059	-0.3385	0.2793	-0.3719	0.132	0.4959	0.1891	0.4468	0.2793	-0.132	0.7144	0.3786	-0.3651	-0.07527	-0.2469	0.1573	-1.213	0.2989	-0.2598	-0.234	0.4468	0.3651	1.388	-0.3121	0.5681	0.6357	0.4747	-1.213	-0.6511	-1.919	-0.8239	0.6983	1.621	0.4193	1.78	-0.08156	0.02507	0.4817	1.621	-1.163	-0.7638	-0.6053	-0.2533	0.3921	0.8151
Sample_191	-0.4888	-0.6824	-0.1446	-0.5172	0.6204	-0.3651	-0.9641	-0.9842	-1.115	0.2469	-0.5172	-0.4056	-1.069	0.151	0.7892	-0.04388	1.092	0.9641	0.3651	-0.5903	-1.103	-0.1446	1.115	0.3989	-0.7638	0.1955	0.7807	0.151	-0.3121	1.296	-0.5316	-0.2989	0.7638	1.621	-0.4677	0.8687	-0.5534	-0.04388	0.8506	0.6824	-0.4607	0.1446	0.7807	0.6824	0.234	-0.2858	-0.8687	0.5172	-1.356	0.1257	0.08156	0.07527	0.7063	0.6824	-0.2469	-0.03761	-0.2728	0.3518	0.5681	0.4056	0.8151	0.1193	0.6666	0.5607	-0.3786	-0.7306	0.7388	1.24	0.006267	-0.3585	-0.7144	-0.5461	1.296	-0.07527	-0.2083	-0.2469	-0.09414	0.4677	-1.296	-1.188	-0.3121	0.4125	-2.807	-1.495	0.2858	1.15	-0.2533	-0.05643	1.296
Sample_87	1.24	-0.3121	-0.1067	0.2404	-0.6357	1.514	0.6983	0.9059	1.356	1.036	1.405	1.78	1.78	0.6357	0.2211	0.2989	0.8151	-0.3121	-0.5754	0.6824	1.047	0.7807	0.2858	-0.06899	1.213	-0.4193	0.1637	-0.01253	1.576	-0.2793	-0.4468	-0.234	1.069	0.2598	-0.8416	0.1955	1.036	-2.807	-0.4817	0.1383	0.1383	-0.07527	-0.03761	-0.5828	-0.5607	-0.9945	1.026	-0.7471	-0.9059	-0.4193	0.3451	-0.113	0.4125	-0.6357	0.06271	0.03134	0.9741	-0.5828	0.1955	0.1955	-1.495	-0.7471	0	0.1446	0.8871	1.092	0.3385	0.2858	1.534	2.005	0.5903	1.621	-0.4056	-0.9641	-0.9842	-0.9059	-0.6204	-0.2858	-0.4747	0.4888	0.4056	0.2533	0.1827	0.6053	0.5461	0.3786	1.188	-0.7471	0.2083
Sample_190	0.6588	0.5461	0.3786	-0.3786	-0.5388	0.7306	1.919	1.598	1.213	-2.432	-1.576	-1.621	-1.296	-0.006267	-1.254	-1.175	-0.03134	-1.069	-0.9842	0.8506	-0.3786	-0.4747	1.722	-0.7638	-0.03134	-0.006267	-0.2858	-1.722	-0.5316	-1.78	-1.457	-0.9443	-0.2083	1.722	-1.026	-0.8596	-1.326	-1.356	-0.6666	-1.621	-0.4056	-1.188	-0.5388	-0.9842	-1.163	-1.576	0.1067	-0.9741	0.2728	-0.7471	-1.514	-1.267	0.3252	-1.005	-1.267	-1.722	-1.78	-1.722	1.919	-1.372	2.807	-1.722	1.919	1.78	0.9641	-1.188	-0.2598	1.621	0.8687	0.6053	1.341	-1.24	-1.115	-2.005	-0.4056	0.1827	-0.8506	0.8779	2.005	-1.78	-1.722	-1.138	0.5828	0.8687	-1.67	0.1891	-0.04388	-0.5172	-0.8687
Sample_116	0.6053	1.026	0.1764	0.4747	0.7978	0.7144	-0.3786	-0.7807	-1.495	-1.388	-0.5029	-0.3853	-0.3921	0.5534	0.2083	0.17	0.3385	0.08156	0.1004	1.495	0.8687	0.5461	-0.7978	1.026	0.7306	-0.8327	1.388	0.9346	0.5828	-0.0188	0.3121	0.2598	0.4056	-0.8151	-0.0188	0.8151	1.005	-0.2019	0.7978	-0.01253	0.5316	0.1955	1.576	0.05643	-0.8327	0.006267	0.7978	-0.01253	-0.5172	-0.7144	0.6983	-0.9641	0.6433	0.1446	0.5244	0.2728	1.026	1.115	-0.5461	1.163	-0.6588	0.9443	-0.4056	-0.6357	0.9249	0.2728	0.7388	-0.6433	0.6128	1.015	0.6983	0.2147	-0.2469	-1.621	-0.05643	0.4747	1.115	1.047	-0.9154	-0.8327	-0.7471	-0.7807	-0.2858	0.3989	-2.108	-1.326	-1.036	-2.108	-0.3651
Sample_105	1.67	0.6511	0.6983	0.9443	-0.3385	0.1446	0.3121	0.6204	0.4607	0.17	0.2275	0.6983	0.5903	0.9059	0.6357	0.9443	0.2083	-0.08784	0.4056	0.8779	0.3451	0.3518	1.919	0.5172	1.534	-0.5828	0.6824	-0.3921	0.6357	-0.6511	-0.1193	0.09414	0.02507	2.005	-0.5461	-0.5316	0.2728	-0.0188	0.9443	0.4888	-2.241	0.6511	0.3518	-2.241	-0.7807	-1.67	0.7471	-2.241	-1.457	-0.6128	-0.6824	0.5534	-2.005	-0.8506	0.2728	-0.7063	0.1827	0.433	1.495	-0.6357	-2.807	0.5388	1.005	1.495	-0.6357	0.08156	-0.01253	1.919	0.4193	0.6204	1.296	-0.8871	1.388	0.3786	0.006267	0.8239	-0.03761	-1.24	-0.5101	2.005	1.845	1.845	-2.005	0.132	0.3518	2.241	0.3252	-0.006267	1.24
Sample_27	1.576	0.7225	0.3121	1.026	0.3921	2.432	0.5172	0.2469	0.1955	-0.2598	-0.6983	0.2469	-0.4959	1.67	-0.08156	0.7306	0.05643	-0.4959	0.1446	1.919	-0.3121	0.8779	0.3121	0.7306	0.4607	-0.2598	0.8416	0.2211	0.6666	1.15	-0.2147	0.1383	2.807	0.3121	-0.1067	0.3319	0.06271	0.433	0.17	-0.3585	0.7978	0.5828	0.6053	-0.2275	-0.1955	-0.9641	-0.5461	-0.08156	0.07527	-0.1193	0.151	0.03134	-0.07527	0.08156	0.6204	0.3186	0.2598	0.5828	0.17	0.5681	0.628	0.4817	-0.1067	0.1827	2.432	-0.5029	2.807	0.2989	2.241	2.241	2.17	-1.138	0.6053	0.1764	0.3121	1.534	1.227	0.1891	0.3585	0.8327	0.9249	1.722	-1.326	-0.4193	2.432	0.7225	1.534	-0.2019	0.1004
Sample_42	0.3853	0.1383	-0.4056	0.151	0.5607	0.433	0.433	-0.1004	-0.07527	0.1446	0.2858	0.8687	0.3921	0.1891	0.4677	-0.01253	1.576	0.2793	-0.5172	0.4747	0.7388	0.6204	0.2469	-1.24	0.0188	-0.7807	0.2989	0.4817	0.6824	0.8327	-0.09414	-0.7144	0.2989	0.3385	-1.388	-0.3786	1.24	-0.5607	0.3921	0.3319	-0.8779	0.0188	0.2858	-0.8779	0.2858	-0.8151	0.5461	-0.9741	-1.026	-0.4607	0.4193	-1.188	-0.4607	-0.05015	1.326	0.6511	1.422	0.03761	0.2598	0.3518	-2.432	0.2533	0.17	0.2858	0.6824	0.2858	-0.3385	0.2533	0.3853	0.7807	0.4959	-0.3451	2.108	0.433	-0.6204	1.267	-0.08156	-0.2598	-0.2728	-0.6357	-0.3921	0.06271	0.4747	-0.09414	0.6588	-0.1827	-2.108	-0.1827	-1.026
Sample_155	-1.514	-1.24	-2.241	-1.036	0.05015	-0.5461	0.06899	-0.5029	-0.433	0.4468	-0.05643	0.1446	1.115	-0.2989	-1.069	-0.7807	-0.2083	-0.6588	-0.9542	-0.7306	0.5534	-0.2728	-0.4056	0.7722	0.9443	-1.026	0.8871	0.3451	1.296	0.5316	-0.4888	-0.3121	0.1637	-0.1573	-0.7978	0.006267	0.9443	-0.5388	-0.2598	-1.311	-0.8779	-0.8506	0.9249	0.2275	-0.09414	-0.1193	0.4747	-0.1827	-0.433	-0.4817	0.2533	0.3121	-0.7471	0.8687	-0.4607	-0.2598	1.175	-0.4959	-0.08156	0.2404	-2.241	-0.4261	-0.05643	-0.1446	-0.3385	0.4468	-0.2469	-0.3786	-1.213	-0.4888	-1.188	-0.17	0.3385	0.8064	-0.6433	-0.7807	-0.2083	-0.7144	-0.2469	0.5172	-0.1891	-0.7388	-0.2728	0.5244	-0.4888	0.9641	0.7471	0.5681	0.5754
Sample_57	0.5244	-0.3252	0.2728	1.495	2.807	1.138	1.213	0.6588	0.17	0.4677	0.3921	0.7144	0.2989	0.6666	0.8151	1.356	1.326	1.372	1.388	0.5316	0.5316	0.9842	0.1446	2.108	0.7978	0.2858	1.24	1.036	1.092	1.24	-0.1955	0.8506	2.241	0.1891	0.8327	2.432	0.7471	0.1446	1.267	0.5461	0.3451	1.476	1.24	0.8965	0.3385	-0.2858	0.2793	1.138	1.047	0.3055	0.7978	0.2728	0.7554	0.5534	0.2728	0.1257	1.069	0.7306	0.1067	0.9346	0.9542	0.9059	-0.0188	0.09414	1.356	1.163	2.432	0.1827	1.188	1.495	-0.09414	0.06899	-0.17	0.1257	0.9741	0.7638	0.7471	0.433	0.006267	0.0188	0.3518	0.9249	2.241	1.058	0.5754	0.6745	-0.3989	0.17	0.5029
Sample_19	0.8239	-0.01253	0.9059	-0.0188	-1.103	0.3055	0.08784	0.9249	0.4468	1.24	-0.9249	-1.405	-0.1446	-0.05015	-0.8779	-0.9641	-0.132	-0.3252	-0.4747	0.2989	-0.4747	-0.7978	2.005	-1.621	-0.8151	0.234	-0.17	-0.4399	-0.3786	-0.3921	-0.9842	-0.2211	-0.6357	1.845	-0.6357	-0.7807	-0.6824	-1.092	-0.2728	-1.227	0.3252	-0.9249	-0.3186	0.05643	0.1573	-1.188	-0.3518	0.3853	-0.1955	-0.2858	-0.5903	0.05643	0.8327	-0.7063	-0.02507	-0.5388	-0.7807	-0.1067	2.432	-0.6204	-0.5029	-0.3518	2.241	2.241	-1.115	0.1891	-0.2858	2.005	-0.03761	0.2083	1.069	1.422	0.6903	0.5244	-0.4817	-0.7144	-0.8327	-1.047	-0.7807	-1.026	-1.267	-0.7978	-0.7978	1.163	0.09414	-2.432	-1.213	1.845	0.6824
Sample_179	-1.213	-0.7306	-1.267	-0.6588	0	-0.4125	-0.6511	-0.8506	-1.005	0.3121	0.1067	0.6666	-0.0188	0.7722	-0.2211	-0.5534	0.6983	0.5903	0.2989	-1.457	-0.1827	-0.7306	-0.4607	-0.3518	-0.1573	-0.8779	-0.2728	0.4193	-0.3385	-0.113	-0.3989	-0.6666	1.092	-0.4193	-0.5681	-0.6204	0.2083	-1.495	0.3518	-0.3055	-0.2663	-0.4056	-0.3585	-0.6588	-0.2533	-0.3385	-0.1257	-1.069	-0.8506	-0.5316	0.01253	0.3786	0.05015	-0.7978	1.138	-0.2598	0.3921	-0.4056	-0.4468	0.3186	-0.9842	-0.6357	-0.6204	-0.5607	0.2598	0.8779	0.8506	-0.4193	-0.5029	0.08156	-1.722	-0.433	2.005	0.5534	-1.036	-1.267	0.2924	-0.8506	-0.3385	0.9249	0.6666	1.026	-1.026	1.326	0.7807	0.2989	1.08	2.005	2.108
Sample_9	1.845	1.576	0.8151	0.8327	0.9249	1.422	-0.4817	-0.17	-0.4817	-0.6824	-0.3385	-0.2598	1.388	1.356	0.9842	0.5461	0.8596	0.8687	0.6745	1.845	0.4959	-0.06899	1.326	0.3989	1.092	-0.7471	1.047	1.005	1.069	-0.2793	0.03134	-0.06271	0.7063	1.24	-0.006267	1.296	0.5978	0.1827	0.5903	0.6666	1.005	0.2404	1.188	0.1067	-0.5388	0.1764	0.6204	0.3853	-0.2924	-1.115	1.15	0.2211	0.9443	0.1637	-0.8687	-0.5388	0.4888	0.7471	1.092	1.047	-1.267	0.8506	0.8506	1.069	0.8327	0.7225	0.6903	1.356	0.9154	1.296	2.576	0.3651	-0.3921	-0.04388	0.8506	-0.3518	-0.4747	0.2728	-0.8239	0.2083	-0.2211	0.06271	0.6824	0.06899	-0.006267	-0.006267	-1.296	-1.267	-1.267
Sample_122	-0.7144	-0.5244	-0.2793	-0.1193	1.311	-1.115	-1.24	-2.005	-2.108	1.138	0.5029	0.08784	0.8871	-0.1891	0.5903	0.5101	0.5607	0.5607	0.04388	-0.4468	0.1637	1.026	-1.67	1.422	0.5754	-0.03134	0.8416	0.9741	0.6511	1.576	-0.0188	0.4607	-0.3252	-1.356	0.1446	0.8871	0.5978	-0.3385	0.6824	0.3319	1.115	0.5607	0.9443	0.9443	-0.06899	0.5681	0.006267	0.9741	-0.1383	-0.05643	0.4817	-0.4193	0.5607	0.3989	0.17	0.5903	0.8064	0.2924	-1.919	0.8596	1.047	0.3518	-1.495	-1.67	-0.9945	0.5607	-0.6824	-1.457	-0.9249	-1.296	-1.138	1.67	-1.092	0.2728	-0.7807	-1.576	1.069	-0.02507	0.06271	-0.7471	-0.5461	-0.3921	-0.9542	1.67	-1.138	1.24	1.08	1.296	1.534
Sample_185	0.2858	-0.2533	-0.5754	0.05015	0.5029	0.4056	-1.722	-1.388	-1.722	0.1573	0.03134	-0.08156	1.015	0.7144	0.113	0.2598	0.2728	0.2793	0.1637	0.7471	1.103	0.4056	-1.069	1.047	0.8506	0.1955	0.7144	0.4056	1.036	0.4468	0.06899	-0.1193	1.005	-0.7978	-0.2598	0.4125	1.069	0.0188	-0.02507	-0.01253	-0.4607	0.03134	0.8596	-0.2598	-0.5754	0.234	1.213	-0.2663	0.8871	-0.03761	-0.03134	-0.3651	0.2404	0.2275	-0.5903	-0.3252	1.005	0.1446	-1.047	0.4056	0.7807	0.2989	-0.8151	-0.8687	0.3186	-0.3989	0.8327	-1.069	0.3121	0.8064	1.188	0.6824	1.069	-0.2083	0.09414	0.3121	-0.4056	0.1067	1.24	0.1764	0.17	0.3651	-1.069	1.092	0.6588	-0.2469	0.05643	-0.03134	-0.1193
Sample_153	-0.8779	-0.08156	-0.5607	-1.254	0	-0.9641	-0.8687	-1.67	-1.24	0.5101	0.6824	0.5903	0.132	-1.356	-1.356	-1.919	-0.1827	-0.9641	-1.188	-0.8596	-1.005	-1.356	-0.6357	-0.5903	-0.8506	-0.9542	-1.576	-0.8596	-0.5029	0.1257	-1.356	-0.4888	-1.422	-0.4888	-1.069	0.4888	-0.6511	-1.388	-2.005	-1.534	0.09414	-2.005	-1.845	0.7306	-0.1257	-0.7471	-0.7807	0.5754	-0.03134	-0.7306	-1.254	-1.069	0.3719	0.4261	0.3385	1.092	-0.4607	-1.227	-0.8687	-1.267	-1.845	-1.188	-0.5754	-0.7638	0.1573	1.845	-0.4193	-0.6433	-0.05643	-0.7306	-0.2211	-0.9842	-0.03134	0.3921	-1.919	-0.6357	-0.6588	-1.457	-2.005	-0.08156	-0.006267	-0.2083	-0.2275	-1.24	-1.163	0.2858	-0.1764	0.04388	1.138
Sample_68	-0.1193	0.5828	-0.6511	-0.2469	0.5029	-0.1955	0.6666	0.3786	-0.2469	-0.4056	1.341	1.722	-0.5244	1.069	0.3451	0.1955	0.3651	-0.3921	-0.4607	-0.06271	-0.5828	-0.7063	-0.06899	0.6357	0.1193	-1.356	0.2147	1.621	-0.09414	0.151	-0.3585	-0.09414	-0.05015	0.04388	-0.6824	-0.234	-0.3518	-0.6433	0.8151	0.234	-0.3186	0.3719	0.2663	0.2793	-0.4538	-0.5607	-0.6666	0.4399	0.1067	-1.115	1.621	-1.296	0.4747	0.3252	0.234	-0.7063	-0.03134	-0.151	-0.06899	1.227	-1.457	-0.04388	0.0188	-0.04388	1.115	0.6983	0.1446	-0.08156	-0.4125	-0.02507	-0.1193	-1.845	0.1446	1.621	-0.9346	-0.1446	0.9542	-0.2147	0.9542	-0.4468	-0.2924	-0.2858	0.17	0.8327	-1.356	-1.069	-0.5101	0.1067	0.3518
Sample_119	1.213	0.1383	0.7807	0.3055	0.3585	0.07527	1.457	1.67	1.115	0.5903	-0.4261	-0.04388	-0.07527	0.433	-0.2728	-0.5029	-1.115	-0.2533	-0.3518	0.9059	-1.047	-1.845	1.457	-1.15	-0.6357	-1.267	-0.2989	-1.2	-0.6357	-0.9842	-1.405	-0.03134	-1.2	1.388	-0.2924	0.6824	-1.069	-0.433	-0.5029	-0.2728	0.6983	-0.6204	-0.4747	0.3252	-1.282	-0.8871	-0.8506	0.09414	0.03761	-1.495	-1.015	0.1193	0.7063	-0.6053	-0.3921	-1.188	-1.126	-0.5828	1.44	-0.9641	0.3385	-0.8239	1.388	1.422	-0.6204	-0.2989	-1.188	1.495	-0.1955	-0.1446	0.6588	-1.96	1.919	-0.2989	-0.3719	0.3252	0.5172	-0.3921	0.04388	-1.722	-1.388	-0.3252	-0.4468	-0.1827	0.7063	-2.108	-0.4607	-1.24	-1.534
Sample_8	-1.722	-1.534	-0.9641	-0.09414	1.103	-2.108	-0.2147	-0.4677	-0.2989	0.0188	-0.2598	0.7306	-0.8687	-1.621	-0.132	0.2989	-0.234	-0.006267	-0.02507	-1.722	-0.2989	0.3786	-0.9842	1.213	0.3518	0.8327	0.5607	0.5828	-0.2211	1.115	-0.2858	0.2728	-0.3651	-0.6824	0.2989	-0.1446	0.01253	0.3921	1.005	-0.2728	0.6983	0.5461	0.6511	0.1383	-0.4817	0.5903	-0.2989	0.04388	-0.3921	0.4468	-0.1637	0.6204	0.8871	-0.4125	0.8151	-0.6511	0.2083	0.4677	-0.4607	0.1446	-1.356	0.6745	-0.8327	-0.4747	-1.722	-0.3252	-0.7892	-0.8506	-1.267	-0.9443	-1.356	-0.2598	-0.5607	-0.3252	-0.5029	0.3518	0.2924	0.6204	1.047	0.9842	0.8687	0.6745	-0.7638	-0.6666	0.4056	-0.7144	-0.5461	-0.5607	0.8687
Sample_200	1.457	1.213	1.188	0.07527	-1.326	1.514	0.9249	0.7306	0.3786	-0.9154	-0.2275	0.05015	-1.495	0.9346	-0.7807	-0.6053	-0.7471	-0.7471	-0.7807	2.432	-1.267	-0.3451	1.422	-0.9443	-0.6983	-1.069	-0.5754	-0.8239	-0.5903	-0.8871	-0.8151	-0.2083	0.5607	1.356	-0.5903	-0.6053	-1.138	-2.005	-0.3055	-0.9641	-0.1004	-0.6983	-0.9249	-0.8779	-0.151	-1.495	-0.9842	-1.115	-0.9443	-1.621	-1.092	-1.092	0.1193	-0.7306	-0.5461	-0.4607	-1.126	-0.4747	1.356	-1.036	-0.9059	-0.5244	1.213	1.341	1.047	-1.138	0.1257	1.422	1.812	1.845	1.919	-0.1573	0.6666	-0.6511	-0.06899	0.5754	0.6511	1.296	-0.08156	-0.9059	-0.7144	0.08156	-0.7144	0.1573	-0.6511	-1.138	-0.5754	-0.9641	-1.919
